loco,DateTime,gps_latitude,gps_longitude,speed
PN8345,43396.62823,-20.40734,147.8675332,37.04067826,11.29799917
PN8345,43396.62824,-20.40740817,147.867453,36.94784871,11.28066316
PN8345,43396.62825,-20.407477,147.8673738,36.8448923,11.25397967
PN8345,43396.62826,-20.40754667,147.867296,36.78581895,11.21630441
PN8345,43396.62828,-20.407617,147.8672192,36.6085989,11.19283702
PN8345,43396.62829,-20.40768767,147.8671435,36.41112513,11.13230985
PN8345,43396.6283,-20.40775833,147.8670688,36.1697683,11.05872985
PN8345,43396.62831,-20.40782867,147.8669948,35.95879205,10.98352814
PN8345,43396.62832,-20.40789867,147.8669212,35.80857696,10.9327427
PN8345,43396.62833,-20.4079685,147.8668478,35.61616662,10.89515802
PN8345,43396.62834,-20.408038,147.8667752,35.36130731,10.82002936
PN8345,43396.62836,-20.4081065,147.8667028,35.04062341,10.71642508
PN8345,43396.62837,-20.40817483,147.8666312,34.90897423,10.65444028
PN8345,43396.62838,-20.408243,147.8665598,34.6844955,10.61687614
PN8345,43396.62839,-20.4083105,147.866489,34.44988991,10.52747366
PN8345,43396.6284,-20.4083775,147.8664185,34.26085519,10.46348355
PN8345,43396.62841,-20.40844417,147.8663488,33.91485414,10.37617158
PN8345,43396.62843,-20.4085105,147.8662798,33.67349731,10.30110273
PN8345,43396.62844,-20.40857633,147.8662112,33.49965288,10.23705073
PN8345,43396.62845,-20.40864183,147.8661428,33.37813056,10.1862606
PN8345,43396.62846,-20.40870683,147.8660748,33.07094914,10.1222294
PN8345,43396.62847,-20.40877133,147.8660073,32.84984603,10.0460479
PN8345,43396.62848,-20.4088355,147.8659405,32.66249912,9.97096298
PN8345,43396.6285,-20.40889933,147.8658738,32.50553279,9.932314255
PN8345,43396.62851,-20.408963,147.8658073,32.38738609,9.906918604
PN8345,43396.62852,-20.40902617,147.8657413,32.11733649,9.83073592
PN8345,43396.62853,-20.40908883,147.8656755,31.94855549,9.778894329
PN8345,43396.62854,-20.40915133,147.8656102,31.82365755,9.729158218
PN8345,43396.62855,-20.4092135,147.865545,31.62787159,9.690534332
PN8345,43396.62856,-20.40927533,147.8654803,31.51310051,9.627581154
PN8345,43396.62858,-20.40933683,147.865416,31.34600732,9.576792876
PN8345,43396.62859,-20.40939817,147.8653518,31.2413631,9.551397851
PN8345,43396.6286,-20.4094595,147.865288,31.12152859,9.527107428
PN8345,43396.62861,-20.40952033,147.8652242,31.07089429,9.487385708
PN8345,43396.62862,-20.40958117,147.8651608,30.88523519,9.450920323
PN8345,43396.62863,-20.40964167,147.8650977,30.8362887,9.412269331
PN8345,43396.62865,-20.40970217,147.8650343,30.7518982,9.424423517
PN8345,43396.62866,-20.4097625,147.8649713,30.68101018,9.386872066
PN8345,43396.62867,-20.4098225,147.8649085,30.55780005,9.348241309
PN8345,43396.62868,-20.4098825,147.864846,30.5156048,9.323939573
PN8345,43396.62869,-20.40994233,147.8647837,30.41939963,9.298543551
PN8345,43396.6287,-20.41000183,147.8647213,30.37214095,9.272057735
PN8345,43396.62872,-20.4100615,147.8646593,30.30969198,9.261019345
PN8345,43396.62873,-20.41012083,147.8645973,30.26412111,9.234500316
PN8345,43396.62874,-20.41018033,147.8645357,30.13415974,9.223510632
PN8345,43396.62875,-20.41023933,147.864474,30.02107647,9.183710096
PN8345,43396.62876,-20.41029833,147.8644123,30.03289114,9.183708372
PN8345,43396.62877,-20.4103575,147.8643512,29.8573589,9.160619886
PN8345,43396.62878,-20.410416,147.8642905,29.64300703,9.071131426
PN8345,43396.6288,-20.410474,147.8642298,29.43878202,9.031343974
PN8345,43396.62881,-20.41053183,147.8641697,29.32232313,8.98166391
PN8345,43396.62882,-20.41058933,147.8641097,29.20923986,8.943008766
PN8345,43396.62883,-20.4106465,147.86405,29.00332704,8.8922197
PN8345,43396.62884,-20.41070333,147.8639912,28.75184335,8.805068036
PN8345,43396.62885,-20.4107595,147.8639327,28.55943301,8.727713586
PN8345,43396.62887,-20.41081533,147.8638742,28.4227204,8.701227291
PN8345,43396.62888,-20.41087067,147.8638162,28.23031006,8.625048205
PN8345,43396.62889,-20.41092583,147.8637587,28.07334373,8.575344195
PN8345,43396.6289,-20.41098067,147.8637015,27.88937244,8.524554708
PN8345,43396.62891,-20.411035,147.8636445,27.7644745,8.47268977
PN8345,43396.62892,-20.41108917,147.8635878,27.59400569,8.435127056
PN8345,43396.62894,-20.41114317,147.8635317,27.47417118,8.385447663
PN8345,43396.62895,-20.41119667,147.8634758,27.29019989,8.321398345
PN8345,43396.62896,-20.41124967,147.8634202,27.12479451,8.269548007
PN8345,43396.62897,-20.4113025,147.8633647,27.00664781,8.244154829
PN8345,43396.62898,-20.41135533,147.8633097,26.92732074,8.20768102
PN8345,43396.62899,-20.41140767,147.8632548,26.71128106,8.155798102
PN8345,43396.629,-20.41145967,147.8632003,26.62520275,8.105011772
PN8345,43396.62902,-20.41151167,147.8631462,26.50536824,8.080705813
PN8345,43396.62903,-20.4115635,147.8630918,26.39566059,8.079616672
PN8345,43396.62904,-20.411615,147.863038,26.28595294,8.016666171
PN8345,43396.62905,-20.41166667,147.8629847,26.15261595,7.993596053
PN8345,43396.62906,-20.41171817,147.8629315,26.05134735,7.968198547
PN8345,43396.62907,-20.41176967,147.862879,25.90619569,7.920045168
PN8345,43396.62909,-20.4118215,147.8628272,25.81167833,7.899213845
PN8345,43396.6291,-20.41187333,147.8627762,25.70703411,7.840082162
PN8345,43396.62911,-20.4119255,147.8627258,25.56019464,7.820602441
PN8345,43396.62912,-20.41197783,147.8626762,25.45892604,7.788011735
PN8345,43396.62913,-20.41203033,147.8626273,25.36609649,7.744526386
PN8345,43396.62914,-20.41208333,147.8625792,25.26314008,7.741291117
PN8345,43396.62916,-20.41213633,147.8625318,25.17368615,7.685263247
PN8345,43396.62917,-20.41218983,147.862485,25.10111032,7.694823893
PN8345,43396.62918,-20.4122435,147.862439,25.00152953,7.654474127
PN8345,43396.62919,-20.4122975,147.8623935,24.91882684,7.651002635
PN8345,43396.6292,-20.41235183,147.8623487,24.90701217,7.637426556
PN8345,43396.62921,-20.41240633,147.8623043,24.81755824,7.620390853
PN8345,43396.62922,-20.41246083,147.862261,24.75342146,7.557662238
PN8345,43396.62924,-20.41251583,147.8622182,24.69097249,7.571478992
PN8345,43396.62925,-20.41257083,147.8621762,24.60151856,7.520606396
PN8345,43396.62926,-20.41262617,147.8621348,24.53738178,7.510718483
PN8345,43396.62927,-20.41268167,147.8620942,24.46649376,7.486359753
PN8345,43396.62928,-20.41273733,147.8620538,24.39729355,7.48207368
PN8345,43396.62929,-20.41279333,147.8620145,24.34497144,7.454961006
PN8345,43396.62931,-20.4128495,147.8619755,24.29602495,7.45144303
PN8345,43396.62932,-20.41290567,147.861937,24.22176131,7.423150163
PN8345,43396.62933,-20.41296217,147.8618993,24.22851255,7.407980467
PN8345,43396.62934,-20.413019,147.8618623,24.12893176,7.403017191
PN8345,43396.62935,-20.413076,147.8618258,24.12218052,7.391895537
PN8345,43396.62936,-20.41313317,147.8617902,24.04454126,7.363576283
PN8345,43396.62938,-20.4131905,147.861755,24.0175363,7.353473125
PN8345,43396.62939,-20.41324783,147.8617205,23.99728258,7.319095799
PN8345,43396.6294,-20.4133055,147.8616865,23.97196543,7.326060259
PN8345,43396.62941,-20.41336383,147.8616532,24.01247287,7.357976857
PN8345,43396.62942,-20.41342217,147.8616203,23.96521419,7.333520646
PN8345,43396.62943,-20.41348083,147.861588,23.99221915,7.342265686
PN8345,43396.62944,-20.41353967,147.8615562,23.9500239,7.335023013
PN8345,43396.62946,-20.41359867,147.8615252,23.92301894,7.312778434
PN8345,43396.62947,-20.413658,147.8614947,23.97534105,7.323283138
PN8345,43396.62948,-20.41371767,147.8614647,23.95171171,7.334330336
PN8345,43396.62949,-20.41377767,147.8614353,23.93989704,7.338665828
PN8345,43396.6295,-20.41383783,147.8614063,23.9500239,7.341149124
PN8345,43396.62951,-20.41389833,147.8613778,24.01247287,7.353744401
PN8345,43396.62953,-20.413959,147.8613495,24.05298031,7.363719938
PN8345,43396.62954,-20.41401967,147.8613213,24.0512925,7.356772323
PN8345,43396.62955,-20.4140805,147.8612932,24.08167308,7.373769018
PN8345,43396.62956,-20.41414133,147.861265,24.11542928,7.373768556
PN8345,43396.62957,-20.4142025,147.861237,24.2031954,7.400919495
PN8345,43396.62958,-20.41426383,147.8612087,24.24201503,7.431686722
PN8345,43396.62959,-20.41432517,147.8611802,24.28927371,7.438603962
PN8345,43396.62961,-20.41438667,147.861152,24.33653239,7.441828647
PN8345,43396.62962,-20.4144485,147.8611242,24.38547888,7.462331913
PN8345,43396.62963,-20.41451067,147.8610965,24.4901231,7.489792674
PN8345,43396.62964,-20.414573,147.8610693,24.52894273,7.487042334
PN8345,43396.62965,-20.41463583,147.8610422,24.62008447,7.538540728
PN8345,43396.62966,-20.41469883,147.8610155,24.65552848,7.536350787
PN8345,43396.62968,-20.41476217,147.860989,24.76861175,7.564457721
PN8345,43396.62969,-20.414826,147.8609627,24.86481692,7.609963916
PN8345,43396.6297,-20.41489,147.8609365,24.93570494,7.621020189
PN8345,43396.62971,-20.4149545,147.8609105,25.02009544,7.666806938
PN8345,43396.62972,-20.41501933,147.860885,25.13655433,7.683314339
PN8345,43396.62973,-20.4150845,147.8608597,25.25132541,7.712139302
PN8345,43396.62975,-20.41515,147.8608345,25.31377438,7.741073386
PN8345,43396.62976,-20.415216,147.8608097,25.39141364,7.781784296
PN8345,43396.62977,-20.41528217,147.8607852,25.51799939,7.78780681
PN8345,43396.62978,-20.41534883,147.8607607,25.63108266,7.840352393
PN8345,43396.62979,-20.415416,147.8607367,25.76273184,7.87623941
PN8345,43396.6298,-20.4154835,147.8607128,25.88594197,7.905920877
PN8345,43396.62981,-20.4155515,147.8606893,25.95176656,7.947950532
PN8345,43396.62983,-20.41561983,147.8606663,26.13236223,7.967390465
PN8345,43396.62984,-20.41568867,147.8606435,26.23025521,8.01525636
PN8345,43396.62985,-20.41575783,147.8606208,26.35346534,8.04554127
PN8345,43396.62986,-20.41582767,147.8605987,26.51380729,8.101422626
PN8345,43396.62987,-20.41589783,147.8605767,26.69271515,8.132041863
PN8345,43396.62988,-20.4159685,147.860555,26.77204222,8.175737501
PN8345,43396.6299,-20.41603967,147.8605337,26.94082322,8.219723731
PN8345,43396.62991,-20.4161115,147.8605123,27.1231067,8.291114801
PN8345,43396.62992,-20.41618367,147.860491,27.25644369,8.326828148
PN8345,43396.62993,-20.4162565,147.8604702,27.43197593,8.384647868
PN8345,43396.62994,-20.41632983,147.8604497,27.61932284,8.429490951
PN8345,43396.62995,-20.41640383,147.8604293,27.77797698,8.496873374
PN8345,43396.62997,-20.41647833,147.8604092,28.00245571,8.546437855
PN8345,43396.62998,-20.4165535,147.8603893,28.15435861,8.609906122
PN8345,43396.62999,-20.41662917,147.8603698,28.34339333,8.655667042
PN8345,43396.63,-20.41670533,147.8603505,28.52567681,8.705684298
PN8345,43396.63001,-20.416782,147.8603312,28.72315058,8.759781647
PN8345,43396.63002,-20.4168595,147.8603115,28.96450741,8.857957803
PN8345,43396.63003,-20.4169375,147.860292,29.17210804,8.90807769
PN8345,43396.63005,-20.417016,147.860272,29.35439152,8.974175668
PN8345,43396.63006,-20.417095,147.8602522,29.59237273,9.024268293
PN8345,43396.63007,-20.41717467,147.8602322,29.79997336,9.100405425
PN8345,43396.63008,-20.41725483,147.8602118,30.0261399,9.162504576
PN8345,43396.63009,-20.41733567,147.8601913,30.2624333,9.238641337
PN8345,43396.6301,-20.41741733,147.860171,30.54092195,9.324854817
PN8345,43396.63012,-20.4174995,147.8601505,30.72658105,9.382945225
PN8345,43396.63013,-20.41758233,147.8601295,31.01182094,9.467051599
PN8345,43396.63014,-20.41766583,147.8601085,31.22279719,9.539188941
PN8345,43396.63015,-20.41775017,147.8600875,31.50128584,9.629403241
PN8345,43396.63016,-20.417835,147.8600662,31.74601829,9.691463044
PN8345,43396.63017,-20.41792067,147.8600445,32.05995095,9.789630526
PN8345,43396.63019,-20.41800717,147.860023,32.34181522,9.875862873
PN8345,43396.6302,-20.41809417,147.8600012,32.60342577,9.937913507
PN8345,43396.63021,-20.418182,147.8599793,32.86503632,10.02813694
PN8345,43396.63022,-20.4182705,147.859957,33.1148322,10.11221197
PN8345,43396.63023,-20.4183595,147.859934,33.35618903,10.18245322
PN8345,43396.63024,-20.41844917,147.8599117,33.49121383,10.23849979
PN8345,43396.63025,-20.41853917,147.8598893,33.65155578,10.27459763
PN8345,43396.63027,-20.41862967,147.8598665,33.924981,10.34062235
PN8345,43396.63028,-20.418721,147.8598437,34.21865994,10.43081975
PN8345,43396.63029,-20.41881333,147.8598208,34.5494707,10.53911314
PN8345,43396.6303,-20.41890667,147.8597978,34.86846679,10.65136108
PN8345,43396.63031,-20.4190005,147.8597743,35.15877011,10.71732519
PN8345,43396.63032,-20.41909517,147.8597507,35.45076124,10.81150524
PN8345,43396.63034,-20.41919067,147.859727,35.76638171,10.90174472
PN8345,43396.63035,-20.41928683,147.859703,36.01280197,10.98182393
PN8345,43396.63036,-20.41938383,147.8596787,36.33011025,11.07996909
PN8345,43396.63037,-20.41948167,147.8596542,36.58665737,11.17414752
PN8345,43396.63038,-20.41958033,147.8596298,36.90565346,11.26045461
PN8345,43396.63039,-20.41967967,147.8596045,37.23477641,11.35646343
PN8345,43396.63041,-20.41977983,147.8595793,37.51157725,11.44261425
PN8345,43396.63042,-20.41988067,147.8595538,37.76306094,11.52274402
PN8345,43396.63043,-20.41998233,147.8595282,38.02298368,11.61691452
PN8345,43396.63044,-20.42008483,147.8595028,38.33522853,11.69921953
PN8345,43396.63045,-20.420188,147.859477,38.59515127,11.78324347
PN8345,43396.63046,-20.4202915,147.8594507,38.69641987,11.83130694
PN8345,43396.63047,-20.42039483,147.859425,38.58164879,11.79733605
PN8345,43396.63049,-20.42049817,147.8593995,38.56814631,11.7934102
PN8345,43396.6305,-20.42060133,147.8593735,38.55464383,11.78722183
PN8345,43396.63051,-20.42070433,147.8593473,38.50232172,11.7731963
PN8345,43396.63052,-20.42080783,147.8593215,38.69473206,11.81932875
PN8345,43396.63053,-20.42091183,147.8592958,38.85844963,11.86954559
PN8345,43396.63054,-20.42101783,147.8592695,39.90826745,12.10188254
PN8345,43396.63056,-20.42112567,147.8592425,40.4230495,12.31620086
PN8345,43396.63057,-20.42123467,147.8592155,40.80111894,12.4425327
PN8345,43396.63058,-20.42134333,147.8591883,40.42136169,12.41038041
PN8345,43396.63059,-20.42145133,147.8591612,40.36060053,12.33821602
PN8345,43396.6306,-20.42155917,147.8591343,40.20025858,12.31224309
PN8345,43396.63061,-20.42166667,147.8591072,40.19013172,12.28410752
PN8345,43396.63063,-20.42177483,147.8590805,40.38422987,12.34442031
PN8345,43396.63064,-20.4218825,147.8590542,40.07704845,12.28244867
PN8345,43396.63065,-20.42198983,147.859027,40.04498006,12.26607324
PN8345,43396.63066,-20.42209667,147.859,39.83737943,12.20796863
PN8345,43396.63067,-20.42220317,147.8589737,39.74454988,12.15603361
PN8345,43396.63068,-20.42231,147.8589472,39.88970154,12.19606499
PN8345,43396.63069,-20.422416,147.8589205,39.46943685,12.10980034
PN8345,43396.63071,-20.42252067,147.8588942,38.94115232,11.9575255
PN8345,43396.63072,-20.42262433,147.8588682,38.56308288,11.84132938
PN8345,43396.63073,-20.422727,147.8588423,38.33522853,11.72911309
PN8345,43396.63074,-20.422829,147.8588165,37.99091529,11.65697398
PN8345,43396.63075,-20.42293,147.8587915,37.50482601,11.52888057
PN8345,43396.63076,-20.42302983,147.8587665,37.2330886,11.40254584
PN8345,43396.63078,-20.42312933,147.8587417,37.12844438,11.36249598
PN8345,43396.63079,-20.42322867,147.8587168,37.02548797,11.34445092
PN8345,43396.6308,-20.423328,147.858692,37.03392702,11.34445054
PN8345,43396.63081,-20.423427,147.8586672,36.90734127,11.30836553
PN8345,43396.63082,-20.4235255,147.8586423,36.7773799,11.25425016
PN8345,43396.63083,-20.423624,147.8586178,36.794258,11.24631374
PN8345,43396.63084,-20.42372283,147.8585933,36.89721441,11.28241381
PN8345,43396.63086,-20.42382167,147.8585685,37.00523425,11.29032408
PN8345,43396.63087,-20.423921,147.8585435,37.11325409,11.34842251
PN8345,43396.63088,-20.42402017,147.8585188,37.07781008,11.32244944
PN8345,43396.63089,-20.42411967,147.858494,37.13857124,11.36249218
PN8345,43396.6309,-20.42421917,147.858469,37.12000533,11.36645973
PN8345,43396.63091,-20.42431883,147.858444,37.26178137,11.3844993
PN8345,43396.63093,-20.42441867,147.8584192,37.26515699,11.39858511
PN8345,43396.63094,-20.4245185,147.8583942,37.29216195,11.40254008
PN8345,43396.63095,-20.42461867,147.858369,37.32760596,11.44259535
PN8345,43396.63096,-20.42471867,147.8583438,37.37992807,11.42455654
PN8345,43396.63097,-20.424819,147.858319,37.44068923,11.45273632
PN8345,43396.63098,-20.42491933,147.8582938,37.47613324,11.46063417
PN8345,43396.631,-20.42501983,147.8582683,37.54702126,11.48666076
PN8345,43396.63101,-20.4251205,147.8582433,37.59090432,11.49276892
PN8345,43396.63102,-20.42522133,147.8582182,37.64828986,11.51476236
PN8345,43396.63103,-20.42532217,147.858193,37.66348015,11.51476197
PN8345,43396.63104,-20.4254235,147.858168,37.79512933,11.56498039
PN8345,43396.63105,-20.42552483,147.8581427,37.806944,11.5728537
PN8345,43396.63106,-20.42562617,147.8581172,37.90483698,11.57682722
PN8345,43396.63108,-20.42572783,147.8580917,37.93859318,11.61290536
PN8345,43396.63109,-20.42582967,147.8580665,37.99766653,11.62306035
PN8345,43396.6311,-20.4259315,147.8580412,38.0601155,11.62699075
PN8345,43396.63111,-20.4260335,147.8580155,38.13944257,11.65296271
PN8345,43396.63112,-20.42613567,147.8579902,38.18838906,11.66309001
PN8345,43396.63113,-20.42623817,147.8579647,38.29134547,11.70312669
PN8345,43396.63115,-20.42634067,147.857939,38.32678948,11.70708171
PN8345,43396.63116,-20.42644333,147.8579135,38.36560911,11.72117512
PN8345,43396.63117,-20.42654617,147.8578878,38.39430188,11.74316872
PN8345,43396.63118,-20.426649,147.857862,38.43818494,11.74713591
PN8345,43396.63119,-20.426752,147.8578362,38.43987275,11.7651756
PN8345,43396.6312,-20.42685483,147.8578105,38.39598969,11.74316749
PN8345,43396.63122,-20.42695783,147.8577848,38.40949217,11.76121328
PN8345,43396.63123,-20.42706083,147.8577592,38.44324837,11.76121287
PN8345,43396.63124,-20.42716383,147.8577333,38.44493618,11.76517395
PN8345,43396.63125,-20.42726667,147.8577078,38.35717006,11.73922265
PN8345,43396.63126,-20.42736917,147.8576822,38.26434051,11.70707763
PN8345,43396.63127,-20.42747167,147.8576565,38.30653576,11.70707722
PN8345,43396.63128,-20.42757417,147.8576308,38.25083803,11.70707681
PN8345,43396.6313,-20.42767667,147.8576055,38.23227212,11.69919014
PN8345,43396.63131,-20.42777883,147.85758,38.1276279,11.6670267
PN8345,43396.63132,-20.42788067,147.8575543,38.01960806,11.63491834
PN8345,43396.63133,-20.42798267,147.8575297,37.99597872,11.6294813
PN8345,43396.63134,-20.428085,147.8575065,37.91158822,11.63219273
PN8345,43396.63135,-20.42818767,147.8574862,37.88458326,11.61096637
PN8345,43396.63137,-20.4282905,147.8574693,37.79175371,11.5682999
PN8345,43396.63138,-20.42839367,147.8574573,37.64660205,11.53955758
PN8345,43396.63139,-20.428497,147.8574505,37.61622147,11.51218404
PN8345,43396.6314,-20.4286005,147.8574488,37.60271899,11.5099852
PN8345,43396.63141,-20.42870383,147.8574525,37.48457229,11.49649304
PN8345,43396.63142,-20.4288065,147.857461,37.37992807,11.45032001
PN8345,43396.63144,-20.42890867,147.8574743,37.40355741,11.44505704
PN8345,43396.63145,-20.42901,147.8574928,37.28034728,11.43146425
PN8345,43396.63146,-20.42911,147.8575163,37.25334232,11.38593
PN8345,43396.63147,-20.42920883,147.857545,37.21789831,11.38849085
PN8345,43396.63148,-20.42930617,147.857578,37.13350781,11.35609894
PN8345,43396.63149,-20.42940167,147.8576157,36.99341958,11.32124227
PN8345,43396.6315,-20.429495,147.8576585,36.95459995,11.29724537
PN8345,43396.63152,-20.42958633,147.8577055,36.91071689,11.27498691
PN8345,43396.63153,-20.42967517,147.8577572,36.80776048,11.24969512
PN8345,43396.63154,-20.42976133,147.8578137,36.75881399,11.24553805
PN8345,43396.63155,-20.42984483,147.857874,36.67442349,11.21297086
PN8345,43396.63156,-20.4299255,147.857938,36.58328175,11.17718667
PN8345,43396.63157,-20.43000283,147.8580058,36.43644228,11.13124835
PN8345,43396.63159,-20.430077,147.858077,36.4060617,11.09070029
PN8345,43396.6316,-20.43014767,147.8581517,36.30985653,11.05793343
PN8345,43396.63161,-20.43021483,147.8582295,36.22377822,11.02526553
PN8345,43396.63162,-20.4302795,147.8583098,36.19170983,11.0351569
PN8345,43396.63163,-20.430342,147.8583917,36.12419743,11.00041199
PN8345,43396.63164,-20.4304025,147.858475,36.03980693,10.9844157
PN8345,43396.63166,-20.43046167,147.858559,35.97229453,10.94969289
PN8345,43396.63167,-20.43052067,147.8586433,35.9334749,10.96637797
PN8345,43396.63168,-20.43057967,147.8587272,35.88790403,10.9246709
PN8345,43396.63169,-20.43063883,147.8588112,35.8997187,10.94968483
PN8345,43396.6317,-20.4306975,147.858895,35.75963047,10.9024475
PN8345,43396.63171,-20.43075667,147.8589788,35.91997242,10.93580208
PN8345,43396.63172,-20.43081583,147.8590628,35.90140651,10.94967678
PN8345,43396.63174,-20.43087483,147.8591467,35.83389411,10.92465749
PN8345,43396.63175,-20.43093417,147.8592302,35.84570878,10.91925685
PN8345,43396.63176,-20.430994,147.8593133,35.89296746,10.92536571
PN8345,43396.63177,-20.43105483,147.8593963,36.10563152,10.97974593
PN8345,43396.63178,-20.4311175,147.8594785,36.23390508,11.03901331
PN8345,43396.63179,-20.43118267,147.8595585,36.24403194,11.0451906
PN8345,43396.63181,-20.43125033,147.8596362,36.2372807,11.05023811
PN8345,43396.63182,-20.43132117,147.8597107,36.3554274,11.05887099
PN8345,43396.63183,-20.43139533,147.8597818,36.41281294,11.0906578
PN8345,43396.63184,-20.43147283,147.8598492,36.51408154,11.11256097
PN8345,43396.63185,-20.43155333,147.859913,36.54614993,11.15191081
PN8345,43396.63186,-20.43163667,147.859973,36.55121336,11.17812548
PN8345,43396.63188,-20.4317225,147.8600292,36.63391605,11.19573998
PN8345,43396.63189,-20.43181083,147.8600812,36.65248196,11.21760899
PN8345,43396.6319,-20.4319015,147.8601288,36.71155531,11.23875593
PN8345,43396.63191,-20.43199417,147.8601722,36.70649188,11.24996482
PN8345,43396.63192,-20.43208867,147.8602107,36.72843341,11.2476628
PN8345,43396.63193,-20.432185,147.8602445,36.81619953,11.27699813
PN8345,43396.63194,-20.4322825,147.8602738,36.83307763,11.2641239
PN8345,43396.63196,-20.43238117,147.8602985,36.84151668,11.26827878
PN8345,43396.63197,-20.43248083,147.860318,36.83982887,11.26715339
PN8345,43396.63198,-20.4325815,147.8603323,36.8955266,11.29282008
PN8345,43396.63199,-20.432683,147.8603415,36.963039,11.32663033
PN8345,43396.632,-20.43278483,147.860346,37.00692206,11.33305423
PN8345,43396.63201,-20.43288717,147.8603465,37.0305514,11.37906676
PN8345,43396.63203,-20.43298917,147.8603422,37.06768322,11.35086677
PN8345,43396.63204,-20.43309117,147.8603335,37.0811857,11.37777689
PN8345,43396.63205,-20.43319283,147.8603217,37.10987847,11.37186128
PN8345,43396.63206,-20.43329417,147.8603072,37.13688343,11.36859714
PN8345,43396.63207,-20.4333955,147.8602917,37.11325409,11.38291339
PN8345,43396.63208,-20.43349667,147.8602757,37.12675657,11.37208955
PN8345,43396.63209,-20.433598,147.8602593,37.17570306,11.39555746
PN8345,43396.63211,-20.43369933,147.8602435,37.18751773,11.38789291
PN8345,43396.63212,-20.43380067,147.8602278,37.2330886,11.3853898
PN8345,43396.63213,-20.43390233,147.8602117,37.31072786,11.42963517
PN8345,43396.63214,-20.434004,147.8601958,37.28709852,11.42456765
PN8345,43396.63215,-20.43410583,147.8601798,37.34954749,11.44542276
PN8345,43396.63216,-20.43420783,147.8601635,37.42043551,11.46886037
PN8345,43396.63218,-20.43430983,147.8601475,37.41368427,11.46375759
PN8345,43396.63219,-20.43441183,147.8601317,37.43731361,11.46124474
PN8345,43396.6322,-20.43451417,147.8601155,37.51326506,11.50295979
PN8345,43396.63221,-20.4346165,147.8600995,37.5706506,11.50042929
PN8345,43396.63222,-20.434719,147.8600833,37.60103118,11.52129248
PN8345,43396.63223,-20.4348215,147.8600672,37.59427994,11.52129231
PN8345,43396.63225,-20.434924,147.8600513,37.66010453,11.51626518
PN8345,43396.63226,-20.43502667,147.8600353,37.68204606,11.53710335
PN8345,43396.63227,-20.4351295,147.860019,37.72086569,11.56050357
PN8345,43396.63228,-20.43523233,147.8600028,37.75293408,11.55795959
PN8345,43396.63229,-20.43533533,147.8599867,37.79175371,11.57629434
PN8345,43396.6323,-20.4354385,147.8599703,37.85251487,11.59716548
PN8345,43396.63231,-20.43554167,147.8599538,37.84745144,11.59972652
PN8345,43396.63233,-20.43564483,147.8599373,37.88627107,11.59972634
PN8345,43396.63234,-20.43574817,147.8599213,37.9419688,11.61045907
PN8345,43396.63235,-20.43585183,147.8599057,37.96391033,11.64222024
PN8345,43396.63236,-20.43595533,147.8598902,37.95715909,11.62144486
PN8345,43396.63237,-20.43605883,147.8598755,37.9588469,11.6096962
PN8345,43396.63238,-20.43616267,147.859862,38.02129587,11.63111273
PN8345,43396.6324,-20.43626683,147.8598493,38.02129587,11.65775702
PN8345,43396.63241,-20.436371,147.8598382,38.03648616,11.641098
PN8345,43396.63242,-20.43647533,147.859828,38.07868141,11.64960116
PN8345,43396.63243,-20.43658,147.859819,38.10737418,11.67612155
PN8345,43396.63244,-20.43668517,147.8598112,38.30653576,11.72244937
PN8345,43396.63245,-20.43679067,147.8598047,38.3807994,11.7505992
PN8345,43396.63247,-20.43689633,147.8597993,38.37742378,11.76273147
PN8345,43396.63248,-20.43700233,147.859795,38.50063391,11.79530725
PN8345,43396.63249,-20.43710867,147.8597913,38.61540499,11.82989807
PN8345,43396.6325,-20.43721517,147.8597888,38.64072214,11.84512429
PN8345,43396.63251,-20.43732167,147.859787,38.73861512,11.84380029
PN8345,43396.63252,-20.43742867,147.8597858,38.87532773,11.89847814
PN8345,43396.63253,-20.43753617,147.8597853,39.02891844,11.95356815
PN8345,43396.63255,-20.43764383,147.859785,39.07955274,11.97203748
PN8345,43396.63256,-20.43775167,147.8597848,39.2078263,11.99053217
PN8345,43396.63257,-20.43786,147.8597845,39.36648044,12.04616712
PN8345,43396.63258,-20.43796867,147.8597842,39.43736846,12.08323194
PN8345,43396.63259,-20.4380775,147.859784,39.48462714,12.10172698
PN8345,43396.6326,-20.43818667,147.8597837,39.64159347,12.13882918
PN8345,43396.63262,-20.43829617,147.8597833,39.7310474,12.175894
PN8345,43396.63263,-20.43840583,147.8597828,39.80362323,12.19448824
PN8345,43396.63264,-20.43851567,147.8597818,39.92345774,12.21335391
PN8345,43396.63265,-20.438626,147.8597807,39.99434576,12.26910912
PN8345,43396.63266,-20.4387365,147.8597785,40.13780961,12.28911317
PN8345,43396.63267,-20.43884717,147.8597743,40.23063916,12.31322789
PN8345,43396.63269,-20.438958,147.8597677,40.338659,12.34366481
PN8345,43396.6327,-20.43906883,147.8597578,40.3555371,12.36662092
PN8345,43396.63271,-20.43917917,147.8597445,40.31502966,12.34691482
PN8345,43396.63272,-20.439289,147.859728,40.27789784,12.3333221
PN8345,43396.63273,-20.43939833,147.859708,40.31165404,12.33461879
PN8345,43396.63274,-20.43950717,147.8596845,40.40785921,12.34694167
PN8345,43396.63275,-20.43961533,147.8596575,40.3555371,12.35221159
